0.0039911,0.0075629,0.0047609,0.0037689,0.0017482,0.0047013,0.0013133,-0.001564,0.0098917,0.0035209,0.0025871,-0.0058106,0.0075629,0.015343,0.0094411,0.0095369,0.003525,0.010903,0.0027267,-0.0029971,0.020679,0.0069134,0.0039936,-0.014294,0.0047609,0.0094411,0.0058942,0.0053932,0.0020116,0.0064109,0.0016037,-0.0020788,0.012652,0.0042803,0.0026068,-0.0083032,0.0037689,0.0095369,0.0053932,0.0099982,0.0029416,0.0095201,0.0021493,-0.00055194,0.013836,0.0040287,0.00072472,-0.013691,0.0017482,0.003525,0.0020116,0.0029416,0.0022948,0.0027234,0.001162,0.00095662,0.0044671,0.0017482,0.0018112,-0.002901,0.0047013,0.010903,0.0064109,0.0095201,0.0027234,0.0096977,0.002127,-0.0016003,0.01552,0.0046556,0.0013006,-0.013599,0.0013133,0.0027267,0.0016037,0.0021493,0.001162,0.002127,0.00074282,0.00018633,0.0035375,0.0013322,0.0010906,-0.0028033,-0.001564,-0.0029971,-0.0020788,-0.00055194,0.00095662,-0.0016003,0.00018633,0.0027516,-0.0044533,-0.0010812,0.00030984,0.0022259,0.0098917,0.020679,0.012652,0.013836,0.0044671,0.01552,0.0035375,-0.0044533,0.028526,0.0090597,0.0041812,-0.020553,0.0035209,0.0069134,0.0042803,0.0040287,0.0017482,0.0046556,0.0013322,-0.0010812,0.0090597,0.0032724,0.0023511,-0.0061563,0.0025871,0.0039936,0.0026068,0.00072472,0.0018112,0.0013006,0.0010906,0.00030984,0.0041812,0.0023511,0.0035813,-0.001088,-0.0058106,-0.014294,-0.0083032,-0.013691,-0.002901,-0.013599,-0.0028033,0.0022259,-0.020553,-0.0061563,-0.001088,0.020829
0.0039911,0.0075629,0.0047609,0.0037689,0.0017482,0.0047013,0.0013133,-0.001564,0.0098917,0.0035209,0.0025871,-0.0058106,0.0075629,0.015343,0.0094411,0.0095369,0.003525,0.010903,0.0027267,-0.0029971,0.020679,0.0069134,0.0039936,-0.014294,0.0047609,0.0094411,0.0058942,0.0053932,0.0020116,0.0064109,0.0016037,-0.0020788,0.012652,0.0042803,0.0026068,-0.0083032,0.0037689,0.0095369,0.0053932,0.0099982,0.0029416,0.0095201,0.0021493,-0.00055194,0.013836,0.0040287,0.00072472,-0.013691,0.0017482,0.003525,0.0020116,0.0029416,0.0022948,0.0027234,0.001162,0.00095662,0.0044671,0.0017482,0.0018112,-0.002901,0.0047013,0.010903,0.0064109,0.0095201,0.0027234,0.0096977,0.002127,-0.0016003,0.01552,0.0046556,0.0013006,-0.013599,0.0013133,0.0027267,0.0016037,0.0021493,0.001162,0.002127,0.00074282,0.00018633,0.0035375,0.0013322,0.0010906,-0.0028033,-0.001564,-0.0029971,-0.0020788,-0.00055194,0.00095662,-0.0016003,0.00018633,0.0027516,-0.0044533,-0.0010812,0.00030984,0.0022259,0.0098917,0.020679,0.012652,0.013836,0.0044671,0.01552,0.0035375,-0.0044533,0.028526,0.0090597,0.0041812,-0.020553,0.0035209,0.0069134,0.0042803,0.0040287,0.0017482,0.0046556,0.0013322,-0.0010812,0.0090597,0.0032724,0.0023511,-0.0061563,0.0025871,0.0039936,0.0026068,0.00072472,0.0018112,0.0013006,0.0010906,0.00030984,0.0041812,0.0023511,0.0035813,-0.001088,-0.0058106,-0.014294,-0.0083032,-0.013691,-0.002901,-0.013599,-0.0028033,0.0022259,-0.020553,-0.0061563,-0.001088,0.020829
0.0039911,0.0075629,0.0047609,0.0037689,0.0017482,0.0047013,0.0013133,-0.001564,0.0098917,0.0035209,0.0025871,-0.0058106,0.0075629,0.015343,0.0094411,0.0095369,0.003525,0.010903,0.0027267,-0.0029971,0.020679,0.0069134,0.0039936,-0.014294,0.0047609,0.0094411,0.0058942,0.0053932,0.0020116,0.0064109,0.0016037,-0.0020788,0.012652,0.0042803,0.0026068,-0.0083032,0.0037689,0.0095369,0.0053932,0.0099982,0.0029416,0.0095201,0.0021493,-0.00055194,0.013836,0.0040287,0.00072472,-0.013691,0.0017482,0.003525,0.0020116,0.0029416,0.0022948,0.0027234,0.001162,0.00095662,0.0044671,0.0017482,0.0018112,-0.002901,0.0047013,0.010903,0.0064109,0.0095201,0.0027234,0.0096977,0.002127,-0.0016003,0.01552,0.0046556,0.0013006,-0.013599,0.0013133,0.0027267,0.0016037,0.0021493,0.001162,0.002127,0.00074282,0.00018633,0.0035375,0.0013322,0.0010906,-0.0028033,-0.001564,-0.0029971,-0.0020788,-0.00055194,0.00095662,-0.0016003,0.00018633,0.0027516,-0.0044533,-0.0010812,0.00030984,0.0022259,0.0098917,0.020679,0.012652,0.013836,0.0044671,0.01552,0.0035375,-0.0044533,0.028526,0.0090597,0.0041812,-0.020553,0.0035209,0.0069134,0.0042803,0.0040287,0.0017482,0.0046556,0.0013322,-0.0010812,0.0090597,0.0032724,0.0023511,-0.0061563,0.0025871,0.0039936,0.0026068,0.00072472,0.0018112,0.0013006,0.0010906,0.00030984,0.0041812,0.0023511,0.0035813,-0.001088,-0.0058106,-0.014294,-0.0083032,-0.013691,-0.002901,-0.013599,-0.0028033,0.0022259,-0.020553,-0.0061563,-0.001088,0.020829
0.0039911,0.0075629,0.0047609,0.0037689,0.0017482,0.0047013,0.0013133,-0.001564,0.0098917,0.0035209,0.0025871,-0.0058106,0.0075629,0.015343,0.0094411,0.0095369,0.003525,0.010903,0.0027267,-0.0029971,0.020679,0.0069134,0.0039936,-0.014294,0.0047609,0.0094411,0.0058942,0.0053932,0.0020116,0.0064109,0.0016037,-0.0020788,0.012652,0.0042803,0.0026068,-0.0083032,0.0037689,0.0095369,0.0053932,0.0099982,0.0029416,0.0095201,0.0021493,-0.00055194,0.013836,0.0040287,0.00072472,-0.013691,0.0017482,0.003525,0.0020116,0.0029416,0.0022948,0.0027234,0.001162,0.00095662,0.0044671,0.0017482,0.0018112,-0.002901,0.0047013,0.010903,0.0064109,0.0095201,0.0027234,0.0096977,0.002127,-0.0016003,0.01552,0.0046556,0.0013006,-0.013599,0.0013133,0.0027267,0.0016037,0.0021493,0.001162,0.002127,0.00074282,0.00018633,0.0035375,0.0013322,0.0010906,-0.0028033,-0.001564,-0.0029971,-0.0020788,-0.00055194,0.00095662,-0.0016003,0.00018633,0.0027516,-0.0044533,-0.0010812,0.00030984,0.0022259,0.0098917,0.020679,0.012652,0.013836,0.0044671,0.01552,0.0035375,-0.0044533,0.028526,0.0090597,0.0041812,-0.020553,0.0035209,0.0069134,0.0042803,0.0040287,0.0017482,0.0046556,0.0013322,-0.0010812,0.0090597,0.0032724,0.0023511,-0.0061563,0.0025871,0.0039936,0.0026068,0.00072472,0.0018112,0.0013006,0.0010906,0.00030984,0.0041812,0.0023511,0.0035813,-0.001088,-0.0058106,-0.014294,-0.0083032,-0.013691,-0.002901,-0.013599,-0.0028033,0.0022259,-0.020553,-0.0061563,-0.001088,0.020829
0.0039911,0.0075629,0.0047609,0.0037689,0.0017482,0.0047013,0.0013133,-0.001564,0.0098917,0.0035209,0.0025871,-0.0058106,0.0075629,0.015343,0.0094411,0.0095369,0.003525,0.010903,0.0027267,-0.0029971,0.020679,0.0069134,0.0039936,-0.014294,0.0047609,0.0094411,0.0058942,0.0053932,0.0020116,0.0064109,0.0016037,-0.0020788,0.012652,0.0042803,0.0026068,-0.0083032,0.0037689,0.0095369,0.0053932,0.0099982,0.0029416,0.0095201,0.0021493,-0.00055194,0.013836,0.0040287,0.00072472,-0.013691,0.0017482,0.003525,0.0020116,0.0029416,0.0022948,0.0027234,0.001162,0.00095662,0.0044671,0.0017482,0.0018112,-0.002901,0.0047013,0.010903,0.0064109,0.0095201,0.0027234,0.0096977,0.002127,-0.0016003,0.01552,0.0046556,0.0013006,-0.013599,0.0013133,0.0027267,0.0016037,0.0021493,0.001162,0.002127,0.00074282,0.00018633,0.0035375,0.0013322,0.0010906,-0.0028033,-0.001564,-0.0029971,-0.0020788,-0.00055194,0.00095662,-0.0016003,0.00018633,0.0027516,-0.0044533,-0.0010812,0.00030984,0.0022259,0.0098917,0.020679,0.012652,0.013836,0.0044671,0.01552,0.0035375,-0.0044533,0.028526,0.0090597,0.0041812,-0.020553,0.0035209,0.0069134,0.0042803,0.0040287,0.0017482,0.0046556,0.0013322,-0.0010812,0.0090597,0.0032724,0.0023511,-0.0061563,0.0025871,0.0039936,0.0026068,0.00072472,0.0018112,0.0013006,0.0010906,0.00030984,0.0041812,0.0023511,0.0035813,-0.001088,-0.0058106,-0.014294,-0.0083032,-0.013691,-0.002901,-0.013599,-0.0028033,0.0022259,-0.020553,-0.0061563,-0.001088,0.020829
0.0039911,0.0075629,0.0047609,0.0037689,0.0017482,0.0047013,0.0013133,-0.001564,0.0098917,0.0035209,0.0025871,-0.0058106,0.0075629,0.015343,0.0094411,0.0095369,0.003525,0.010903,0.0027267,-0.0029971,0.020679,0.0069134,0.0039936,-0.014294,0.0047609,0.0094411,0.0058942,0.0053932,0.0020116,0.0064109,0.0016037,-0.0020788,0.012652,0.0042803,0.0026068,-0.0083032,0.0037689,0.0095369,0.0053932,0.0099982,0.0029416,0.0095201,0.0021493,-0.00055194,0.013836,0.0040287,0.00072472,-0.013691,0.0017482,0.003525,0.0020116,0.0029416,0.0022948,0.0027234,0.001162,0.00095662,0.0044671,0.0017482,0.0018112,-0.002901,0.0047013,0.010903,0.0064109,0.0095201,0.0027234,0.0096977,0.002127,-0.0016003,0.01552,0.0046556,0.0013006,-0.013599,0.0013133,0.0027267,0.0016037,0.0021493,0.001162,0.002127,0.00074282,0.00018633,0.0035375,0.0013322,0.0010906,-0.0028033,-0.001564,-0.0029971,-0.0020788,-0.00055194,0.00095662,-0.0016003,0.00018633,0.0027516,-0.0044533,-0.0010812,0.00030984,0.0022259,0.0098917,0.020679,0.012652,0.013836,0.0044671,0.01552,0.0035375,-0.0044533,0.028526,0.0090597,0.0041812,-0.020553,0.0035209,0.0069134,0.0042803,0.0040287,0.0017482,0.0046556,0.0013322,-0.0010812,0.0090597,0.0032724,0.0023511,-0.0061563,0.0025871,0.0039936,0.0026068,0.00072472,0.0018112,0.0013006,0.0010906,0.00030984,0.0041812,0.0023511,0.0035813,-0.001088,-0.0058106,-0.014294,-0.0083032,-0.013691,-0.002901,-0.013599,-0.0028033,0.0022259,-0.020553,-0.0061563,-0.001088,0.020829
0.0039911,0.0075629,0.0047609,0.0037689,0.0017482,0.0047013,0.0013133,-0.001564,0.0098917,0.0035209,0.0025871,-0.0058106,0.0075629,0.015343,0.0094411,0.0095369,0.003525,0.010903,0.0027267,-0.0029971,0.020679,0.0069134,0.0039936,-0.014294,0.0047609,0.0094411,0.0058942,0.0053932,0.0020116,0.0064109,0.0016037,-0.0020788,0.012652,0.0042803,0.0026068,-0.0083032,0.0037689,0.0095369,0.0053932,0.0099982,0.0029416,0.0095201,0.0021493,-0.00055194,0.013836,0.0040287,0.00072472,-0.013691,0.0017482,0.003525,0.0020116,0.0029416,0.0022948,0.0027234,0.001162,0.00095662,0.0044671,0.0017482,0.0018112,-0.002901,0.0047013,0.010903,0.0064109,0.0095201,0.0027234,0.0096977,0.002127,-0.0016003,0.01552,0.0046556,0.0013006,-0.013599,0.0013133,0.0027267,0.0016037,0.0021493,0.001162,0.002127,0.00074282,0.00018633,0.0035375,0.0013322,0.0010906,-0.0028033,-0.001564,-0.0029971,-0.0020788,-0.00055194,0.00095662,-0.0016003,0.00018633,0.0027516,-0.0044533,-0.0010812,0.00030984,0.0022259,0.0098917,0.020679,0.012652,0.013836,0.0044671,0.01552,0.0035375,-0.0044533,0.028526,0.0090597,0.0041812,-0.020553,0.0035209,0.0069134,0.0042803,0.0040287,0.0017482,0.0046556,0.0013322,-0.0010812,0.0090597,0.0032724,0.0023511,-0.0061563,0.0025871,0.0039936,0.0026068,0.00072472,0.0018112,0.0013006,0.0010906,0.00030984,0.0041812,0.0023511,0.0035813,-0.001088,-0.0058106,-0.014294,-0.0083032,-0.013691,-0.002901,-0.013599,-0.0028033,0.0022259,-0.020553,-0.0061563,-0.001088,0.020829
0.0039911,0.0075629,0.0047609,0.0037689,0.0017482,0.0047013,0.0013133,-0.001564,0.0098917,0.0035209,0.0025871,-0.0058106,0.0075629,0.015343,0.0094411,0.0095369,0.003525,0.010903,0.0027267,-0.0029971,0.020679,0.0069134,0.0039936,-0.014294,0.0047609,0.0094411,0.0058942,0.0053932,0.0020116,0.0064109,0.0016037,-0.0020788,0.012652,0.0042803,0.0026068,-0.0083032,0.0037689,0.0095369,0.0053932,0.0099982,0.0029416,0.0095201,0.0021493,-0.00055194,0.013836,0.0040287,0.00072472,-0.013691,0.0017482,0.003525,0.0020116,0.0029416,0.0022948,0.0027234,0.001162,0.00095662,0.0044671,0.0017482,0.0018112,-0.002901,0.0047013,0.010903,0.0064109,0.0095201,0.0027234,0.0096977,0.002127,-0.0016003,0.01552,0.0046556,0.0013006,-0.013599,0.0013133,0.0027267,0.0016037,0.0021493,0.001162,0.002127,0.00074282,0.00018633,0.0035375,0.0013322,0.0010906,-0.0028033,-0.001564,-0.0029971,-0.0020788,-0.00055194,0.00095662,-0.0016003,0.00018633,0.0027516,-0.0044533,-0.0010812,0.00030984,0.0022259,0.0098917,0.020679,0.012652,0.013836,0.0044671,0.01552,0.0035375,-0.0044533,0.028526,0.0090597,0.0041812,-0.020553,0.0035209,0.0069134,0.0042803,0.0040287,0.0017482,0.0046556,0.0013322,-0.0010812,0.0090597,0.0032724,0.0023511,-0.0061563,0.0025871,0.0039936,0.0026068,0.00072472,0.0018112,0.0013006,0.0010906,0.00030984,0.0041812,0.0023511,0.0035813,-0.001088,-0.0058106,-0.014294,-0.0083032,-0.013691,-0.002901,-0.013599,-0.0028033,0.0022259,-0.020553,-0.0061563,-0.001088,0.020829
0.0039911,0.0075629,0.0047609,0.0037689,0.0017482,0.0047013,0.0013133,-0.001564,0.0098917,0.0035209,0.0025871,-0.0058106,0.0075629,0.015343,0.0094411,0.0095369,0.003525,0.010903,0.0027267,-0.0029971,0.020679,0.0069134,0.0039936,-0.014294,0.0047609,0.0094411,0.0058942,0.0053932,0.0020116,0.0064109,0.0016037,-0.0020788,0.012652,0.0042803,0.0026068,-0.0083032,0.0037689,0.0095369,0.0053932,0.0099982,0.0029416,0.0095201,0.0021493,-0.00055194,0.013836,0.0040287,0.00072472,-0.013691,0.0017482,0.003525,0.0020116,0.0029416,0.0022948,0.0027234,0.001162,0.00095662,0.0044671,0.0017482,0.0018112,-0.002901,0.0047013,0.010903,0.0064109,0.0095201,0.0027234,0.0096977,0.002127,-0.0016003,0.01552,0.0046556,0.0013006,-0.013599,0.0013133,0.0027267,0.0016037,0.0021493,0.001162,0.002127,0.00074282,0.00018633,0.0035375,0.0013322,0.0010906,-0.0028033,-0.001564,-0.0029971,-0.0020788,-0.00055194,0.00095662,-0.0016003,0.00018633,0.0027516,-0.0044533,-0.0010812,0.00030984,0.0022259,0.0098917,0.020679,0.012652,0.013836,0.0044671,0.01552,0.0035375,-0.0044533,0.028526,0.0090597,0.0041812,-0.020553,0.0035209,0.0069134,0.0042803,0.0040287,0.0017482,0.0046556,0.0013322,-0.0010812,0.0090597,0.0032724,0.0023511,-0.0061563,0.0025871,0.0039936,0.0026068,0.00072472,0.0018112,0.0013006,0.0010906,0.00030984,0.0041812,0.0023511,0.0035813,-0.001088,-0.0058106,-0.014294,-0.0083032,-0.013691,-0.002901,-0.013599,-0.0028033,0.0022259,-0.020553,-0.0061563,-0.001088,0.020829
0.0039911,0.0075629,0.0047609,0.0037689,0.0017482,0.0047013,0.0013133,-0.001564,0.0098917,0.0035209,0.0025871,-0.0058106,0.0075629,0.015343,0.0094411,0.0095369,0.003525,0.010903,0.0027267,-0.0029971,0.020679,0.0069134,0.0039936,-0.014294,0.0047609,0.0094411,0.0058942,0.0053932,0.0020116,0.0064109,0.0016037,-0.0020788,0.012652,0.0042803,0.0026068,-0.0083032,0.0037689,0.0095369,0.0053932,0.0099982,0.0029416,0.0095201,0.0021493,-0.00055194,0.013836,0.0040287,0.00072472,-0.013691,0.0017482,0.003525,0.0020116,0.0029416,0.0022948,0.0027234,0.001162,0.00095662,0.0044671,0.0017482,0.0018112,-0.002901,0.0047013,0.010903,0.0064109,0.0095201,0.0027234,0.0096977,0.002127,-0.0016003,0.01552,0.0046556,0.0013006,-0.013599,0.0013133,0.0027267,0.0016037,0.0021493,0.001162,0.002127,0.00074282,0.00018633,0.0035375,0.0013322,0.0010906,-0.0028033,-0.001564,-0.0029971,-0.0020788,-0.00055194,0.00095662,-0.0016003,0.00018633,0.0027516,-0.0044533,-0.0010812,0.00030984,0.0022259,0.0098917,0.020679,0.012652,0.013836,0.0044671,0.01552,0.0035375,-0.0044533,0.028526,0.0090597,0.0041812,-0.020553,0.0035209,0.0069134,0.0042803,0.0040287,0.0017482,0.0046556,0.0013322,-0.0010812,0.0090597,0.0032724,0.0023511,-0.0061563,0.0025871,0.0039936,0.0026068,0.00072472,0.0018112,0.0013006,0.0010906,0.00030984,0.0041812,0.0023511,0.0035813,-0.001088,-0.0058106,-0.014294,-0.0083032,-0.013691,-0.002901,-0.013599,-0.0028033,0.0022259,-0.020553,-0.0061563,-0.001088,0.020829
