1.7395,0.91918,1.1056,1.5352,0.86588,0.94376,1.5129,0.69872,0.75341,1.4857,0.66167,0.76109
1.7391,0.91744,1.105,1.5352,0.86115,0.94351,1.5161,0.69225,0.75475,1.4883,0.65435,0.76425
1.7387,0.91569,1.1044,1.5352,0.85641,0.94325,1.5193,0.68578,0.7561,1.4908,0.64704,0.76741
1.7384,0.91395,1.1038,1.5352,0.85168,0.943,1.5226,0.67931,0.75744,1.4934,0.63972,0.77057
1.738,0.91221,1.1031,1.5352,0.84695,0.94274,1.5258,0.67284,0.75879,1.496,0.6324,0.77373
1.7376,0.91047,1.1025,1.5352,0.84222,0.94249,1.529,0.66637,0.76013,1.4986,0.62509,0.77689
1.7372,0.90873,1.1019,1.5352,0.83749,0.94224,1.5322,0.6599,0.76148,1.5012,0.61777,0.78006
1.7368,0.90699,1.1013,1.5352,0.83276,0.94198,1.5354,0.65343,0.76283,1.5037,0.61045,0.78322
1.7364,0.90525,1.1006,1.5352,0.82803,0.94173,1.5387,0.64697,0.76418,1.5063,0.60314,0.78638
1.736,0.90351,1.1,1.5352,0.8233,0.94147,1.5419,0.6405,0.76552,1.5089,0.59582,0.78954
1.7356,0.90177,1.0994,1.5352,0.81857,0.94122,1.5451,0.63404,0.76687,1.5115,0.58851,0.7927
1.7353,0.90003,1.0987,1.5352,0.81384,0.94096,1.5483,0.62757,0.76822,1.514,0.58119,0.79586
1.7349,0.8983,1.0981,1.5352,0.80912,0.9407,1.5515,0.62111,0.76957,1.5166,0.57388,0.79902
1.7345,0.89656,1.0975,1.5352,0.80439,0.94045,1.5547,0.61464,0.77092,1.5192,0.56656,0.80218
1.7341,0.89482,1.0969,1.5352,0.79967,0.94019,1.558,0.60818,0.77228,1.5218,0.55925,0.80534
1.7337,0.89309,1.0962,1.5352,0.79494,0.93994,1.5612,0.60172,0.77363,1.5243,0.55193,0.8085
1.7333,0.89135,1.0956,1.5352,0.79022,0.93968,1.5644,0.59526,0.77498,1.5269,0.54462,0.81167
1.7329,0.88962,1.095,1.5352,0.78549,0.93942,1.5676,0.5888,0.77633,1.5295,0.5373,0.81483
1.7325,0.88788,1.0944,1.5352,0.78077,0.93916,1.5708,0.58234,0.77769,1.532,0.52999,0.81799
1.7322,0.88615,1.0937,1.5352,0.77604,0.93891,1.574,0.57588,0.77904,1.5346,0.52268,0.82115
1.7318,0.88442,1.0931,1.5352,0.77132,0.93865,1.5772,0.56942,0.78039,1.5372,0.51536,0.82431
